reduced test : 915, coverage : 0.9100817438692098, cross entropy : 0.0034876205019026964, accuracy : 0.8491803278688524
reduced test : 916, coverage : 0.9100817438692098, cross entropy : 0.003471124753529266, accuracy : 0.8493449781659389
reduced test : 917, coverage : 0.9100817438692098, cross entropy : 0.0034504647916904093, accuracy : 0.8495092693565977
reduced test : 918, coverage : 0.9100817438692098, cross entropy : 0.003437722042057791, accuracy : 0.8496732026143791
reduced test : 919, coverage : 0.9100817438692098, cross entropy : 0.0034234326223533443, accuracy : 0.8498367791077258
reduced test : 920, coverage : 0.9100817438692098, cross entropy : 0.0034136132425493337, accuracy : 0.8489130434782609
reduced test : 921, coverage : 0.9100817438692098, cross entropy : 0.003412888393576895, accuracy : 0.8490770901194354
reduced test : 922, coverage : 0.9100817438692098, cross entropy : 0.003412063685181658, accuracy : 0.8492407809110629
reduced test : 923, coverage : 0.9100817438692098, cross entropy : 0.003393925229641767, accuracy : 0.8494041170097508
reduced test : 924, coverage : 0.9100817438692098, cross entropy : 0.00340155242848737, accuracy : 0.8495670995670995
reduced test : 925, coverage : 0.9100817438692098, cross entropy : 0.0033900487402516765, accuracy : 0.8497297297297297
reduced test : 926, coverage : 0.9100817438692098, cross entropy : 0.0033796440497276033, accuracy : 0.8498920086393088
reduced test : 927, coverage : 0.9100817438692098, cross entropy : 0.003361006050050425, accuracy : 0.8500539374325782
reduced test : 928, coverage : 0.9100817438692098, cross entropy : 0.003350692439217023, accuracy : 0.8502155172413793
reduced test : 929, coverage : 0.9100817438692098, cross entropy : 0.003352454665686827, accuracy : 0.8503767491926802
reduced test : 930, coverage : 0.9100817438692098, cross entropy : 0.003332804328763793, accuracy : 0.8494623655913979
reduced test : 931, coverage : 0.9100817438692098, cross entropy : 0.0033270176117940757, accuracy : 0.849624060150376
reduced test : 932, coverage : 0.9100817438692098, cross entropy : 0.0033154155557627903, accuracy : 0.8497854077253219
reduced test : 933, coverage : 0.9100817438692098, cross entropy : 0.003298253540415846, accuracy : 0.84994640943194
reduced test : 934, coverage : 0.9100817438692098, cross entropy : 0.003285019964575168, accuracy : 0.8501070663811563
reduced test : 935, coverage : 0.9100817438692098, cross entropy : 0.003274456385869591, accuracy : 0.8502673796791443
reduced test : 936, coverage : 0.9100817438692098, cross entropy : 0.003259671066727103, accuracy : 0.8493589743589743
reduced test : 937, coverage : 0.9100817438692098, cross entropy : 0.003242129100078217, accuracy : 0.848452508004269
reduced test : 938, coverage : 0.9100817438692098, cross entropy : 0.003231164245769319, accuracy : 0.8486140724946695
reduced test : 939, coverage : 0.9100817438692098, cross entropy : 0.0032739489595565116, accuracy : 0.8487752928647497
reduced test : 940, coverage : 0.9100817438692098, cross entropy : 0.003302541162111465, accuracy : 0.8489361702127659
reduced test : 941, coverage : 0.9100817438692098, cross entropy : 0.0032871654774168707, accuracy : 0.8490967056323061
reduced test : 942, coverage : 0.9100817438692098, cross entropy : 0.00329046321086902, accuracy : 0.8492569002123143
reduced test : 943, coverage : 0.9100817438692098, cross entropy : 0.0033005393304215208, accuracy : 0.8494167550371156
reduced test : 944, coverage : 0.9100817438692098, cross entropy : 0.0032996337642420895, accuracy : 0.8495762711864406
reduced test : 945, coverage : 0.9100817438692098, cross entropy : 0.0033068335573665166, accuracy : 0.8486772486772487
reduced test : 946, coverage : 0.9100817438692098, cross entropy : 0.0032929906897761177, accuracy : 0.8488372093023255
reduced test : 947, coverage : 0.9100817438692098, cross entropy : 0.003296916477824556, accuracy : 0.8489968321013728
reduced test : 948, coverage : 0.9100817438692098, cross entropy : 0.0032857263953698676, accuracy : 0.8491561181434599
reduced test : 949, coverage : 0.9100817438692098, cross entropy : 0.003277961950750047, accuracy : 0.8493150684931506
reduced test : 950, coverage : 0.9100817438692098, cross entropy : 0.003285018969008056, accuracy : 0.848421052631579
reduced test : 951, coverage : 0.9100817438692098, cross entropy : 0.0032752703396713417, accuracy : 0.8485804416403786
reduced test : 952, coverage : 0.9100817438692098, cross entropy : 0.0032612989144636378, accuracy : 0.8487394957983193
reduced test : 953, coverage : 0.9100817438692098, cross entropy : 0.003256897189343001, accuracy : 0.8488982161594963
reduced test : 954, coverage : 0.9100817438692098, cross entropy : 0.003239478467722789, accuracy : 0.8480083857442348
reduced test : 955, coverage : 0.9100817438692098, cross entropy : 0.003236537183311933, accuracy : 0.8481675392670157
reduced test : 956, coverage : 0.9100817438692098, cross entropy : 0.003224866830407523, accuracy : 0.8483263598326359
reduced test : 957, coverage : 0.9100817438692098, cross entropy : 0.0032266543739083936, accuracy : 0.8484848484848485
reduced test : 958, coverage : 0.9100817438692098, cross entropy : 0.0032073271443016555, accuracy : 0.848643006263048
reduced test : 959, coverage : 0.9100817438692098, cross entropy : 0.0031940666511214213, accuracy : 0.848800834202294
reduced test : 960, coverage : 0.9100817438692098, cross entropy : 0.00318768202781159, accuracy : 0.8479166666666667
reduced test : 961, coverage : 0.9100817438692098, cross entropy : 0.0031765406004985374, accuracy : 0.8470343392299687
reduced test : 962, coverage : 0.9100817438692098, cross entropy : 0.003174408854450863, accuracy : 0.8471933471933472
reduced test : 963, coverage : 0.9100817438692098, cross entropy : 0.0031769617011279234, accuracy : 0.8473520249221184
reduced test : 964, coverage : 0.9100817438692098, cross entropy : 0.003175524513972417, accuracy : 0.8475103734439834
reduced test : 965, coverage : 0.9100817438692098, cross entropy : 0.003164047924983178, accuracy : 0.8476683937823835
reduced test : 966, coverage : 0.9100817438692098, cross entropy : 0.003155512824582802, accuracy : 0.8478260869565217
reduced test : 967, coverage : 0.9100817438692098, cross entropy : 0.003155250620743782, accuracy : 0.8479834539813857
reduced test : 968, coverage : 0.9100817438692098, cross entropy : 0.0031508832612033564, accuracy : 0.8481404958677686
reduced test : 969, coverage : 0.9100817438692098, cross entropy : 0.0031418354721692576, accuracy : 0.848297213622291
reduced test : 970, coverage : 0.9100817438692098, cross entropy : 0.0031440665905584624, accuracy : 0.8484536082474227
reduced test : 971, coverage : 0.9100817438692098, cross entropy : 0.0031567561766379115, accuracy : 0.8486096807415036
reduced test : 972, coverage : 0.9100817438692098, cross entropy : 0.0031413473479500447, accuracy : 0.8477366255144033
reduced test : 973, coverage : 0.9100817438692098, cross entropy : 0.003126344845416281, accuracy : 0.8478931140801644
reduced test : 974, coverage : 0.9100817438692098, cross entropy : 0.0031505567205154937, accuracy : 0.8480492813141683
reduced test : 975, coverage : 0.9100817438692098, cross entropy : 0.0031698175557788063, accuracy : 0.8482051282051282
reduced test : 976, coverage : 0.9100817438692098, cross entropy : 0.003155192776406499, accuracy : 0.8483606557377049
reduced test : 977, coverage : 0.9100817438692098, cross entropy : 0.003139814434739529, accuracy : 0.8485158648925282
reduced test : 978, coverage : 0.9100817438692098, cross entropy : 0.0031284759608494325, accuracy : 0.8486707566462167
reduced test : 979, coverage : 0.9100817438692098, cross entropy : 0.0031142546962736007, accuracy : 0.8478038815117467
reduced test : 980, coverage : 0.9100817438692098, cross entropy : 0.0031100271132220862, accuracy : 0.8479591836734693
reduced test : 981, coverage : 0.9100817438692098, cross entropy : 0.003097171504690754, accuracy : 0.8481141692150866
reduced test : 982, coverage : 0.9100817438692098, cross entropy : 0.0030933101589829108, accuracy : 0.8482688391038696
reduced test : 983, coverage : 0.9100817438692098, cross entropy : 0.0030784740362035236, accuracy : 0.8484231943031536
reduced test : 984, coverage : 0.9100817438692098, cross entropy : 0.003074168407219074, accuracy : 0.8485772357723578
reduced test : 985, coverage : 0.9100817438692098, cross entropy : 0.0030713614634291318, accuracy : 0.848730964467005
reduced test : 986, coverage : 0.9100817438692098, cross entropy : 0.003065696373198818, accuracy : 0.8488843813387424
reduced test : 987, coverage : 0.9100817438692098, cross entropy : 0.003061070549896402, accuracy : 0.8490374873353597
reduced test : 988, coverage : 0.9100817438692098, cross entropy : 0.0030463955809039134, accuracy : 0.8491902834008097
reduced test : 989, coverage : 0.9100817438692098, cross entropy : 0.003037959696507868, accuracy : 0.8493427704752275
reduced test : 990, coverage : 0.9100817438692098, cross entropy : 0.0030339789590105547, accuracy : 0.8494949494949495
reduced test : 991, coverage : 0.9100817438692098, cross entropy : 0.0030321032287470837, accuracy : 0.8496468213925328
reduced test : 992, coverage : 0.9100817438692098, cross entropy : 0.003071274248573707, accuracy : 0.8497983870967742
reduced test : 993, coverage : 0.9100817438692098, cross entropy : 0.0030627232912575487, accuracy : 0.8499496475327291
reduced test : 994, coverage : 0.9100817438692098, cross entropy : 0.003061651258264523, accuracy : 0.8501006036217303
reduced test : 995, coverage : 0.9100817438692098, cross entropy : 0.0030621272996154613, accuracy : 0.8502512562814071
reduced test : 996, coverage : 0.9100817438692098, cross entropy : 0.003063952377945254, accuracy : 0.8504016064257028
reduced test : 997, coverage : 0.9100817438692098, cross entropy : 0.003050820444852738, accuracy : 0.8505516549648947
reduced test : 998, coverage : 0.9100817438692098, cross entropy : 0.0030493767526400214, accuracy : 0.8507014028056112
reduced test : 999, coverage : 0.9100817438692098, cross entropy : 0.0030368863904531606, accuracy : 0.8508508508508509
reduced test : 1000, coverage : 0.9100817438692098, cross entropy : 0.0030258268800483585, accuracy : 0.851
reduced test : 1001, coverage : 0.9100817438692098, cross entropy : 0.00303258035880438, accuracy : 0.8511488511488512
reduced test : 1002, coverage : 0.9100817438692098, cross entropy : 0.003029110637754315, accuracy : 0.8512974051896207
reduced test : 1003, coverage : 0.9100817438692098, cross entropy : 0.003011356882483837, accuracy : 0.8504486540378864
reduced test : 1004, coverage : 0.9100817438692098, cross entropy : 0.003025694110404562, accuracy : 0.850597609561753
reduced test : 1005, coverage : 0.9100817438692098, cross entropy : 0.0030362281784120848, accuracy : 0.8497512437810946
reduced test : 1006, coverage : 0.9100817438692098, cross entropy : 0.003025628348359445, accuracy : 0.8489065606361829
reduced test : 1007, coverage : 0.9100817438692098, cross entropy : 0.0030140006683598156, accuracy : 0.8490566037735849
reduced test : 1008, coverage : 0.9100817438692098, cross entropy : 0.00300654356855794, accuracy : 0.8492063492063492
reduced test : 1009, coverage : 0.9100817438692098, cross entropy : 0.002997290521829995, accuracy : 0.848364717542121
reduced test : 1010, coverage : 0.9100817438692098, cross entropy : 0.0029928536141517873, accuracy : 0.8485148514851485
reduced test : 1011, coverage : 0.9100817438692098, cross entropy : 0.0029886026186075223, accuracy : 0.847675568743818
reduced test : 1012, coverage : 0.9100817438692098, cross entropy : 0.002983211128391674, accuracy : 0.8478260869565217
reduced test : 1013, coverage : 0.9100817438692098, cross entropy : 0.0029712755462603874, accuracy : 0.8469891411648569
reduced test : 1014, coverage : 0.9100817438692098, cross entropy : 0.0029641391583773652, accuracy : 0.8461538461538461
reduced test : 1015, coverage : 0.9100817438692098, cross entropy : 0.0029615922608710746, accuracy : 0.8463054187192118
reduced test : 1016, coverage : 0.9100817438692098, cross entropy : 0.002954811657551939, accuracy : 0.8464566929133859
reduced test : 1017, coverage : 0.9100817438692098, cross entropy : 0.0029438959293055164, accuracy : 0.8466076696165191
reduced test : 1018, coverage : 0.9100817438692098, cross entropy : 0.002928849189742062, accuracy : 0.8467583497053045
reduced test : 1019, coverage : 0.9100817438692098, cross entropy : 0.0029173089325932244, accuracy : 0.8469087340529932
reduced test : 1020, coverage : 0.9100817438692098, cross entropy : 0.00291208396618923, accuracy : 0.8470588235294118
reduced test : 1021, coverage : 0.9100817438692098, cross entropy : 0.002916621933515984, accuracy : 0.8472086190009794
reduced test : 1022, coverage : 0.9100817438692098, cross entropy : 0.002924648315977372, accuracy : 0.8473581213307241
reduced test : 1023, coverage : 0.9100817438692098, cross entropy : 0.0029225653876383006, accuracy : 0.8475073313782991
reduced test : 1024, coverage : 0.9100817438692098, cross entropy : 0.0029123079992213028, accuracy : 0.8466796875
reduced test : 1025, coverage : 0.9100817438692098, cross entropy : 0.0029028932817537698, accuracy : 0.8458536585365853
reduced test : 1026, coverage : 0.9100817438692098, cross entropy : 0.002881196526351349, accuracy : 0.8450292397660819
reduced test : 1027, coverage : 0.9100817438692098, cross entropy : 0.0028663995866064686, accuracy : 0.8442064264849075
reduced test : 1028, coverage : 0.9100817438692098, cross entropy : 0.0028579492223644934, accuracy : 0.8443579766536965
reduced test : 1029, coverage : 0.9100817438692098, cross entropy : 0.0028648065714354377, accuracy : 0.8445092322643343
reduced test : 1030, coverage : 0.9100817438692098, cross entropy : 0.0028521869468348454, accuracy : 0.8436893203883495
reduced test : 1031, coverage : 0.9100817438692098, cross entropy : 0.0028436271430793904, accuracy : 0.8438409311348206
reduced test : 1032, coverage : 0.9100817438692098, cross entropy : 0.0028323364308887725, accuracy : 0.8439922480620154
reduced test : 1033, coverage : 0.9100817438692098, cross entropy : 0.002825678904062246, accuracy : 0.8431752178121975
reduced test : 1034, coverage : 0.9100817438692098, cross entropy : 0.002827203276259307, accuracy : 0.8433268858800773
reduced test : 1035, coverage : 0.9100817438692098, cross entropy : 0.002816741638471369, accuracy : 0.8434782608695652
reduced test : 1036, coverage : 0.9100817438692098, cross entropy : 0.0028064914246054757, accuracy : 0.8436293436293436
reduced test : 1037, coverage : 0.9100817438692098, cross entropy : 0.002812394585753595, accuracy : 0.8437801350048216
reduced test : 1038, coverage : 0.9100817438692098, cross entropy : 0.002814999562457685, accuracy : 0.8439306358381503
reduced test : 1039, coverage : 0.9100817438692098, cross entropy : 0.0028004386773895973, accuracy : 0.8431183830606352
reduced test : 1040, coverage : 0.9100817438692098, cross entropy : 0.002799046270391024, accuracy : 0.8432692307692308
reduced test : 1041, coverage : 0.9100817438692098, cross entropy : 0.0027887788862344643, accuracy : 0.8434197886647454
reduced test : 1042, coverage : 0.9100817438692098, cross entropy : 0.002790700386302156, accuracy : 0.8435700575815739
reduced test : 1043, coverage : 0.9100817438692098, cross entropy : 0.002792727517293163, accuracy : 0.8437200383509108
reduced test : 1044, coverage : 0.9100817438692098, cross entropy : 0.002784549597536097, accuracy : 0.8438697318007663
reduced test : 1045, coverage : 0.9100817438692098, cross entropy : 0.0027814950884857805, accuracy : 0.8440191387559809
reduced test : 1046, coverage : 0.9100817438692098, cross entropy : 0.0027650137419329424, accuracy : 0.844168260038241
reduced test : 1047, coverage : 0.9100817438692098, cross entropy : 0.002769959878535543, accuracy : 0.8443170964660937
reduced test : 1048, coverage : 0.9100817438692098, cross entropy : 0.0027739480877832737, accuracy : 0.8444656488549618
reduced test : 1049, coverage : 0.9100817438692098, cross entropy : 0.002761555957897395, accuracy : 0.8436606291706387
reduced test : 1050, coverage : 0.9100817438692098, cross entropy : 0.002748128683828971, accuracy : 0.8438095238095238
reduced test : 1051, coverage : 0.9100817438692098, cross entropy : 0.002754961683585341, accuracy : 0.8439581351094196
reduced test : 1052, coverage : 0.9100817438692098, cross entropy : 0.00274539912240536, accuracy : 0.844106463878327
reduced test : 1053, coverage : 0.9100817438692098, cross entropy : 0.0027332715742587528, accuracy : 0.8442545109211775
reduced test : 1054, coverage : 0.9100817438692098, cross entropy : 0.002733827947799626, accuracy : 0.8444022770398482
reduced test : 1055, coverage : 0.9100817438692098, cross entropy : 0.0027285477300643107, accuracy : 0.8445497630331753
reduced test : 1056, coverage : 0.9100817438692098, cross entropy : 0.0027232992985921647, accuracy : 0.8446969696969697
reduced test : 1057, coverage : 0.9100817438692098, cross entropy : 0.002721368882073126, accuracy : 0.8448438978240302
reduced test : 1058, coverage : 0.9100817438692098, cross entropy : 0.0027188716831344395, accuracy : 0.8449905482041588
reduced test : 1059, coverage : 0.9100817438692098, cross entropy : 0.002710441259017279, accuracy : 0.8451369216241738
reduced test : 1060, coverage : 0.9100817438692098, cross entropy : 0.002692795364075683, accuracy : 0.8452830188679246
reduced test : 1061, coverage : 0.9100817438692098, cross entropy : 0.0026845651154743574, accuracy : 0.8444863336475024
reduced test : 1062, coverage : 0.9100817438692098, cross entropy : 0.002688021993269118, accuracy : 0.844632768361582
reduced test : 1063, coverage : 0.9100817438692098, cross entropy : 0.002673389268541344, accuracy : 0.8447789275634995
reduced test : 1064, coverage : 0.9100817438692098, cross entropy : 0.0026651527847645477, accuracy : 0.8439849624060151
reduced test : 1065, coverage : 0.9100817438692098, cross entropy : 0.0026704267215768894, accuracy : 0.844131455399061
reduced test : 1066, coverage : 0.9100817438692098, cross entropy : 0.0026599142500864535, accuracy : 0.8442776735459663
reduced test : 1067, coverage : 0.9100817438692098, cross entropy : 0.002661079253596305, accuracy : 0.8444236176194939
reduced test : 1068, coverage : 0.9100817438692098, cross entropy : 0.002665464824611187, accuracy : 0.8445692883895131
reduced test : 1069, coverage : 0.9100817438692098, cross entropy : 0.002654513092709346, accuracy : 0.8447146866230122
reduced test : 1070, coverage : 0.9100817438692098, cross entropy : 0.0026479537745731133, accuracy : 0.8448598130841122
reduced test : 1071, coverage : 0.9100817438692098, cross entropy : 0.002656095835452483, accuracy : 0.8440709617180205
reduced test : 1072, coverage : 0.9100817438692098, cross entropy : 0.0026400222620640203, accuracy : 0.8442164179104478
reduced test : 1073, coverage : 0.9100817438692098, cross entropy : 0.0026418156425699188, accuracy : 0.8443616029822927
reduced test : 1074, coverage : 0.9100817438692098, cross entropy : 0.0026344317321459277, accuracy : 0.8435754189944135
reduced test : 1075, coverage : 0.9100817438692098, cross entropy : 0.0026295445661895897, accuracy : 0.8437209302325581
reduced test : 1076, coverage : 0.9100817438692098, cross entropy : 0.0026274654827211632, accuracy : 0.8438661710037175
reduced test : 1077, coverage : 0.9100817438692098, cross entropy : 0.002616927589723122, accuracy : 0.8440111420612814
reduced test : 1078, coverage : 0.9100817438692098, cross entropy : 0.0026093492035941103, accuracy : 0.8441558441558441
reduced test : 1079, coverage : 0.9100817438692098, cross entropy : 0.002600765892418415, accuracy : 0.8433734939759037
reduced test : 1080, coverage : 0.9100817438692098, cross entropy : 0.0026035579327042947, accuracy : 0.8425925925925926
reduced test : 1081, coverage : 0.9100817438692098, cross entropy : 0.002600278268767302, accuracy : 0.8427382053654024
reduced test : 1082, coverage : 0.9100817438692098, cross entropy : 0.002599109043422581, accuracy : 0.8428835489833642
reduced test : 1083, coverage : 0.9100817438692098, cross entropy : 0.0025933355203251796, accuracy : 0.8430286241920592
reduced test : 1084, coverage : 0.9100817438692098, cross entropy : 0.002587444698445588, accuracy : 0.8431734317343174
reduced test : 1085, coverage : 0.9100817438692098, cross entropy : 0.002584883309858929, accuracy : 0.8433179723502304
reduced test : 1086, coverage : 0.9100817438692098, cross entropy : 0.002578282681593684, accuracy : 0.8425414364640884
reduced test : 1087, coverage : 0.9100817438692098, cross entropy : 0.002569754144317056, accuracy : 0.8426862925482981
reduced test : 1088, coverage : 0.9100817438692098, cross entropy : 0.0025657222879423517, accuracy : 0.8428308823529411
reduced test : 1089, coverage : 0.9100817438692098, cross entropy : 0.0025665547088902984, accuracy : 0.8429752066115702
reduced test : 1090, coverage : 0.9100817438692098, cross entropy : 0.0025661758151087877, accuracy : 0.8431192660550458
reduced test : 1091, coverage : 0.9100817438692098, cross entropy : 0.002567342088433621, accuracy : 0.843263061411549
reduced test : 1092, coverage : 0.9100817438692098, cross entropy : 0.0025872507438387386, accuracy : 0.8434065934065934
reduced test : 1093, coverage : 0.9100817438692098, cross entropy : 0.0025747883556995156, accuracy : 0.8435498627630376
reduced test : 1094, coverage : 0.9100817438692098, cross entropy : 0.0025682913899982666, accuracy : 0.8436928702010968
reduced test : 1095, coverage : 0.9100817438692098, cross entropy : 0.002554021764429751, accuracy : 0.8438356164383561
reduced test : 1096, coverage : 0.9100817438692098, cross entropy : 0.0025508071130671225, accuracy : 0.843978102189781
reduced test : 1097, coverage : 0.9100817438692098, cross entropy : 0.00253947531551969, accuracy : 0.8432087511394712
reduced test : 1098, coverage : 0.9100817438692098, cross entropy : 0.0025333120045589377, accuracy : 0.8424408014571949
reduced test : 1099, coverage : 0.9100817438692098, cross entropy : 0.002527976621448691, accuracy : 0.8416742493175614
reduced test : 1100, coverage : 0.9100817438692098, cross entropy : 0.002530686717743177, accuracy : 0.8418181818181818
reduced test : 1101, coverage : 0.9100817438692098, cross entropy : 0.00252714086885458, accuracy : 0.8419618528610354
reduced test : 1102, coverage : 0.9100817438692098, cross entropy : 0.002534227242831541, accuracy : 0.8421052631578947
reduced test : 1103, coverage : 0.9100817438692098, cross entropy : 0.002537477667897178, accuracy : 0.8413417951042611
reduced test : 1104, coverage : 0.9100817438692098, cross entropy : 0.0025284229370702133, accuracy : 0.8414855072463768
reduced test : 1105, coverage : 0.9100817438692098, cross entropy : 0.0025209216375458704, accuracy : 0.8416289592760181
reduced test : 1106, coverage : 0.9100817438692098, cross entropy : 0.0025036915853633135, accuracy : 0.840867992766727
reduced test : 1107, coverage : 0.9100817438692098, cross entropy : 0.002508883029122895, accuracy : 0.8410117434507678
reduced test : 1108, coverage : 0.9100817438692098, cross entropy : 0.002501653674599606, accuracy : 0.8411552346570397
reduced test : 1109, coverage : 0.9100817438692098, cross entropy : 0.0024948522712156017, accuracy : 0.8412984670874661
reduced test : 1110, coverage : 0.9100817438692098, cross entropy : 0.0024905739822419968, accuracy : 0.8414414414414414
reduced test : 1111, coverage : 0.9100817438692098, cross entropy : 0.0024924745293884855, accuracy : 0.8415841584158416
reduced test : 1112, coverage : 0.9100817438692098, cross entropy : 0.002487325525779644, accuracy : 0.841726618705036
reduced test : 1113, coverage : 0.9100817438692098, cross entropy : 0.002485885471516908, accuracy : 0.8418688230008985
reduced test : 1114, coverage : 0.9100817438692098, cross entropy : 0.002469796550287802, accuracy : 0.8411131059245961
reduced test : 1115, coverage : 0.9100817438692098, cross entropy : 0.0024718009844367866, accuracy : 0.841255605381166
reduced test : 1116, coverage : 0.9100817438692098, cross entropy : 0.0024630461917106035, accuracy : 0.8405017921146953
reduced test : 1117, coverage : 0.9100817438692098, cross entropy : 0.0024759787469610895, accuracy : 0.8406445837063563
reduced test : 1118, coverage : 0.9100817438692098, cross entropy : 0.002465466915688551, accuracy : 0.8407871198568873
reduced test : 1119, coverage : 0.9100817438692098, cross entropy : 0.0024551136697066947, accuracy : 0.840929401251117
reduced test : 1120, coverage : 0.9100817438692098, cross entropy : 0.002443952460379251, accuracy : 0.8410714285714286
reduced test : 1121, coverage : 0.9100817438692098, cross entropy : 0.0024446766203685692, accuracy : 0.8412132024977699
reduced test : 1122, coverage : 0.9100817438692098, cross entropy : 0.0024450539334287514, accuracy : 0.8404634581105169
reduced test : 1123, coverage : 0.9100817438692098, cross entropy : 0.0024575658302334953, accuracy : 0.8406055209260909
reduced test : 1124, coverage : 0.9100817438692098, cross entropy : 0.002455555631792477, accuracy : 0.8407473309608541
reduced test : 1125, coverage : 0.9100817438692098, cross entropy : 0.0024505878891269164, accuracy : 0.8408888888888889
reduced test : 1126, coverage : 0.9100817438692098, cross entropy : 0.002450383983482108, accuracy : 0.8410301953818827
reduced test : 1127, coverage : 0.9100817438692098, cross entropy : 0.0024463606398869337, accuracy : 0.8402839396628217
reduced test : 1128, coverage : 0.9100817438692098, cross entropy : 0.002438691201169693, accuracy : 0.8404255319148937
reduced test : 1129, coverage : 0.9100817438692098, cross entropy : 0.0024354556949974706, accuracy : 0.8405668733392383
reduced test : 1130, coverage : 0.9100817438692098, cross entropy : 0.0024350616984181316, accuracy : 0.8407079646017699
reduced test : 1131, coverage : 0.9100817438692098, cross entropy : 0.0024327967360952495, accuracy : 0.8408488063660478
reduced test : 1132, coverage : 0.9100817438692098, cross entropy : 0.0024198768264540784, accuracy : 0.8409893992932862
reduced test : 1133, coverage : 0.9100817438692098, cross entropy : 0.0024132431020488948, accuracy : 0.8402471315092674
reduced test : 1134, coverage : 0.9100817438692098, cross entropy : 0.002403891702977912, accuracy : 0.8403880070546738
reduced test : 1135, coverage : 0.9100817438692098, cross entropy : 0.002421410819267581, accuracy : 0.8405286343612335
reduced test : 1136, coverage : 0.9100817438692098, cross entropy : 0.002433820486628451, accuracy : 0.840669014084507
reduced test : 1137, coverage : 0.9100817438692098, cross entropy : 0.0024285883188120837, accuracy : 0.8408091468777484
reduced test : 1138, coverage : 0.9100817438692098, cross entropy : 0.0024372013667804445, accuracy : 0.8409490333919156
reduced test : 1139, coverage : 0.9100817438692098, cross entropy : 0.0024298283596407766, accuracy : 0.8410886742756805
reduced test : 1140, coverage : 0.9100817438692098, cross entropy : 0.002413815672000884, accuracy : 0.8403508771929824
reduced test : 1141, coverage : 0.9100817438692098, cross entropy : 0.0024054273507556193, accuracy : 0.8404907975460123
reduced test : 1142, coverage : 0.9100817438692098, cross entropy : 0.002397165923050151, accuracy : 0.840630472854641
reduced test : 1143, coverage : 0.9100817438692098, cross entropy : 0.00240461918354361, accuracy : 0.8407699037620298
reduced test : 1144, coverage : 0.9100817438692098, cross entropy : 0.0023979518944223007, accuracy : 0.8409090909090909
reduced test : 1145, coverage : 0.9100817438692098, cross entropy : 0.0023950411251280213, accuracy : 0.8410480349344979
reduced test : 1146, coverage : 0.9100817438692098, cross entropy : 0.0024227782463970286, accuracy : 0.8411867364746946
reduced test : 1147, coverage : 0.9100817438692098, cross entropy : 0.0024196713526352994, accuracy : 0.8413251961639059
reduced test : 1148, coverage : 0.9100817438692098, cross entropy : 0.002406950167677924, accuracy : 0.8414634146341463
reduced test : 1149, coverage : 0.9100817438692098, cross entropy : 0.002412302323503097, accuracy : 0.8416013925152306
reduced test : 1150, coverage : 0.9100817438692098, cross entropy : 0.0024033378147874703, accuracy : 0.8417391304347827
reduced test : 1151, coverage : 0.9100817438692098, cross entropy : 0.002391051086626935, accuracy : 0.8410078192875761
reduced test : 1152, coverage : 0.9100817438692098, cross entropy : 0.002402340964364189, accuracy : 0.8402777777777778
reduced test : 1153, coverage : 0.9100817438692098, cross entropy : 0.0023975846173409972, accuracy : 0.8404163052905465
reduced test : 1154, coverage : 0.9100817438692098, cross entropy : 0.002390234902692357, accuracy : 0.8405545927209706
reduced test : 1155, coverage : 0.9100817438692098, cross entropy : 0.00238430659021623, accuracy : 0.8406926406926407
reduced test : 1156, coverage : 0.9100817438692098, cross entropy : 0.002383063777702601, accuracy : 0.8408304498269896
reduced test : 1157, coverage : 0.9100817438692098, cross entropy : 0.002375761138440152, accuracy : 0.8409680207433017
reduced test : 1158, coverage : 0.9100817438692098, cross entropy : 0.002371643027217318, accuracy : 0.8411053540587219
reduced test : 1159, coverage : 0.9100817438692098, cross entropy : 0.002369026520436176, accuracy : 0.8412424503882657
reduced test : 1160, coverage : 0.9100817438692098, cross entropy : 0.0023634320913351464, accuracy : 0.8413793103448276
reduced test : 1161, coverage : 0.9100817438692098, cross entropy : 0.002366215418593402, accuracy : 0.8415159345391904
reduced test : 1162, coverage : 0.9100817438692098, cross entropy : 0.0023566734558499404, accuracy : 0.8416523235800344
reduced test : 1163, coverage : 0.9100817438692098, cross entropy : 0.0023525841063562133, accuracy : 0.8417884780739467
reduced test : 1164, coverage : 0.9100817438692098, cross entropy : 0.0023454873197331777, accuracy : 0.8419243986254296
reduced test : 1165, coverage : 0.9100817438692098, cross entropy : 0.0023408606400385367, accuracy : 0.8420600858369098
reduced test : 1166, coverage : 0.9100817438692098, cross entropy : 0.002335175354952735, accuracy : 0.8413379073756432
reduced test : 1167, coverage : 0.9100817438692098, cross entropy : 0.0023265167041491993, accuracy : 0.8406169665809768
reduced test : 1168, coverage : 0.9100817438692098, cross entropy : 0.0022937840991739417, accuracy : 0.8407534246575342
reduced test : 1169, coverage : 0.9100817438692098, cross entropy : 0.002288383011444169, accuracy : 0.8408896492728828
reduced test : 1170, coverage : 0.9100817438692098, cross entropy : 0.002292037389884779, accuracy : 0.841025641025641
reduced test : 1171, coverage : 0.9100817438692098, cross entropy : 0.002287505665633618, accuracy : 0.8411614005123825
reduced test : 1172, coverage : 0.9100817438692098, cross entropy : 0.002283162187818024, accuracy : 0.841296928327645
reduced test : 1173, coverage : 0.9100817438692098, cross entropy : 0.0022768162294712277, accuracy : 0.8414322250639387
